N,i,h,_soname,_owner,_application,_mass,_maneuverable,_propulsion,_length,_area,total_mass,total_cost
192,97.0,500,ADA_Space,SSOCubesat,EO,8.0,n,None,0.6,0.6,1536,4147200.0
